time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,precipitation_sum,precipitation_hours,wind_speed_10m_max,shortwave_radiation_sum,sunshine_duration
2018-09-19,26.6,17.5,21.4,81,67,1014.5,1.2,6.0,21.6,18.75,39713.3
2018-09-20,21.5,17.5,19.4,88,99,1016.3,6.8,11.0,19.5,7.48,11261.32
2018-09-21,24.9,16.0,19.5,85,65,1015.6,3.3,10.0,19.1,16.35,37682.31
2018-09-22,25.3,14.6,18.3,88,45,1016.1,0.0,0.0,16.5,21.51,34408.74
2018-09-23,29.3,15.3,20.6,78,10,1014.6,0.0,0.0,15.6,22.94,43154.55
2018-09-24,29.4,13.8,19.7,80,15,1015.4,0.0,0.0,22.0,23.72,43174.46
2018-09-25,24.7,16.3,19.4,88,70,1015.8,0.0,0.0,19.8,21.88,41972.83
2018-09-26,30.4,18.0,22.2,81,72,1013.6,1.6,4.0,15.9,19.97,32233.27
2018-09-27,27.9,17.5,20.9,87,60,1013.2,9.0,7.0,19.0,16.78,39031.86
2018-09-28,20.6,17.0,18.7,92,94,1016.6,1.3,6.0,14.8,6.26,0.0
2018-09-29,25.0,17.7,20.1,88,97,1015.9,0.8,6.0,17.6,13.37,21119.75
2018-09-30,26.6,18.0,20.7,90,93,1014.5,28.9,11.0,15.0,14.95,25200.0
2018-10-01,24.0,17.9,20.7,85,85,1013.4,5.8,10.0,19.3,11.62,21140.79
2018-10-02,28.5,15.9,21.7,81,47,1014.0,0.1,1.0,13.8,21.1,40369.02
2018-10-03,30.3,17.4,22.7,80,81,1013.4,3.3,3.0,16.3,20.46,36000.0
2018-10-04,21.3,16.7,19.1,91,94,1017.5,0.7,7.0,19.4,12.0,16875.35
2018-10-05,17.2,13.6,15.7,89,99,1019.9,0.9,8.0,20.7,6.72,0.0
2018-10-06,18.2,13.4,15.1,88,95,1019.2,6.5,11.0,18.9,8.3,5761.98
2018-10-07,21.0,13.8,16.7,93,86,1017.2,9.7,17.0,15.9,10.61,11605.02
2018-10-08,22.0,15.2,18.5,92,96,1015.6,16.1,19.0,13.1,7.13,0.0
2018-10-09,24.7,18.1,21.0,87,84,1012.8,14.1,16.0,20.9,14.04,33348.42
2018-10-10,25.3,18.3,20.7,89,73,1013.6,1.3,8.0,23.1,14.09,22310.48
2018-10-11,19.4,17.1,18.2,95,99,1018.6,5.4,15.0,25.1,5.62,1282.77
2018-10-12,27.0,16.9,20.1,88,94,1017.1,0.5,4.0,21.2,17.2,30910.36
2018-10-13,29.5,18.6,22.9,84,85,1013.4,0.9,5.0,21.0,19.62,31527.19
2018-10-14,20.1,16.5,18.1,90,100,1015.6,2.3,7.0,16.3,11.43,14176.0
2018-10-15,24.5,16.2,18.5,89,95,1013.2,5.3,11.0,18.4,15.84,27303.42
2018-10-16,26.5,15.8,19.5,88,80,1013.5,2.7,3.0,14.2,16.65,33818.6
2018-10-17,26.1,18.0,22.0,87,85,1013.7,4.5,8.0,18.0,19.54,40976.83
2018-10-18,29.0,19.5,23.0,84,97,1012.2,1.2,6.0,16.9,21.88,29434.96
2018-10-19,21.6,15.5,19.2,88,99,1014.2,2.1,13.0,24.2,11.08,6403.35
2018-10-20,19.0,12.7,15.4,79,89,1018.2,0.4,3.0,22.8,19.62,41014.28
2018-10-21,20.2,10.8,14.7,81,52,1018.2,0.0,0.0,24.0,23.08,40864.87
2018-10-22,26.3,12.4,17.4,84,61,1016.7,0.0,0.0,19.7,24.49,42646.3
2018-10-23,27.5,15.4,19.9,83,46,1015.6,0.6,3.0,21.6,23.55,42638.48
2018-10-24,18.5,16.5,17.5,94,100,1017.7,15.7,18.0,19.4,4.38,0.0
2018-10-25,21.0,16.1,18.2,91,95,1015.1,9.5,15.0,13.4,7.61,2810.5
2018-10-26,23.7,17.7,20.0,90,97,1011.9,5.1,15.0,8.8,11.17,13367.77
2018-10-27,25.4,17.1,21.3,86,96,1007.1,6.9,22.0,34.0,16.89,37868.01
2018-10-28,18.7,13.5,15.9,84,81,1015.0,0.6,3.0,20.9,13.93,31685.61
2018-10-29,19.1,13.4,15.6,86,84,1016.9,0.1,1.0,20.5,13.89,19090.53
2018-10-30,25.0,12.9,17.5,88,59,1017.4,0.0,0.0,21.3,23.25,33988.7
2018-10-31,29.7,15.8,21.5,81,92,1015.6,0.0,0.0,20.2,23.15,35972.68
2018-11-01,26.9,14.7,19.9,85,94,1014.0,0.9,5.0,20.8,21.23,43066.59
2018-11-02,24.2,16.8,19.3,88,93,1014.7,0.6,5.0,20.7,16.93,26489.64
2018-11-03,29.0,17.5,22.6,80,62,1011.2,11.8,5.0,24.4,22.47,44169.44
2018-11-04,21.6,15.7,18.3,86,84,1013.8,2.5,10.0,21.4,17.65,29710.94
2018-11-05,19.8,14.9,16.6,86,99,1017.2,0.5,5.0,21.1,9.78,2958.44
2018-11-06,22.2,14.4,17.9,89,86,1016.5,2.3,7.0,20.3,15.3,25114.87
2018-11-07,21.3,15.7,17.9,93,94,1018.0,5.6,16.0,25.7,13.34,21770.47
2018-11-08,19.5,15.0,16.9,90,99,1020.0,3.9,15.0,28.1,7.91,5060.19
2018-11-09,23.4,13.8,17.8,85,73,1018.2,5.3,10.0,18.9,14.27,23780.5
2018-11-10,24.6,15.9,19.3,86,84,1014.0,3.2,8.0,13.4,15.97,33041.04
2018-11-11,26.3,16.4,20.5,89,50,1013.0,3.3,12.0,13.8,20.19,41718.83
2018-11-12,27.7,17.3,20.9,88,65,1014.2,2.1,5.0,21.9,23.48,37769.21
2018-11-13,29.4,18.0,23.7,78,89,1013.3,0.3,2.0,12.9,24.59,43200.0
2018-11-14,29.8,19.3,24.9,70,95,1010.6,0.0,0.0,17.7,23.78,45727.87
2018-11-15,27.1,19.4,22.6,83,81,1011.5,4.4,7.0,19.5,18.9,33611.45
2018-11-16,24.4,15.3,19.3,85,97,1017.2,0.0,0.0,24.9,16.28,25764.47
2018-11-17,26.1,13.4,19.0,83,69,1017.4,0.2,2.0,21.4,26.76,45904.15
2018-11-18,26.8,16.9,21.9,80,91,1013.5,14.3,7.0,25.1,15.92,29969.63
2018-11-19,18.3,14.3,16.4,90,100,1016.7,20.2,20.0,24.2,7.3,1408.18
2018-11-20,18.4,13.2,15.6,88,96,1019.0,0.9,9.0,21.1,9.98,8118.22
2018-11-21,21.6,13.4,17.2,87,97,1018.1,0.1,1.0,15.9,14.11,19633.7
2018-11-22,25.7,15.7,20.2,84,49,1015.5,4.5,6.0,11.5,24.34,44468.6
2018-11-23,26.8,17.0,21.5,82,74,1012.7,2.7,7.0,21.0,23.81,42261.34
2018-11-24,24.9,18.5,21.2,81,77,1010.2,18.0,15.0,30.2,19.07,31752.79
2018-11-25,23.9,16.5,19.4,88,80,1014.4,23.6,19.0,22.7,14.7,25152.29
2018-11-26,19.9,14.6,17.6,88,76,1018.9,5.0,8.0,20.2,16.76,32415.01
2018-11-27,23.2,12.8,17.5,85,54,1018.9,0.1,1.0,22.2,23.16,43778.28
2018-11-28,25.6,16.7,19.9,85,87,1016.8,0.6,4.0,16.2,24.19,31459.18
2018-11-29,27.7,17.4,22.3,77,76,1013.2,0.2,2.0,11.9,23.01,37113.79
2018-11-30,28.7,18.4,23.0,73,83,1009.0,12.0,4.0,14.3,20.79,37629.62
2018-12-01,25.1,18.9,21.0,88,94,1007.5,26.1,19.0,20.6,13.06,19502.49
2018-12-02,23.5,16.4,19.6,87,84,1010.0,2.6,12.0,22.2,22.01,37719.69
2018-12-03,20.6,15.3,17.7,89,79,1012.0,1.3,9.0,20.6,12.36,12373.69
2018-12-04,27.1,14.6,20.7,79,40,1008.4,0.2,2.0,13.1,26.85,46991.0
2018-12-05,28.3,16.4,21.3,76,24,1009.9,2.2,5.0,18.2,26.45,47147.3
2018-12-06,26.1,14.3,19.1,82,39,1014.8,0.1,1.0,21.7,27.73,45625.31
2018-12-07,22.2,15.2,18.1,86,90,1016.4,0.7,6.0,22.4,14.65,19103.74
2018-12-08,18.1,13.1,15.2,85,76,1020.2,1.9,14.0,23.8,15.89,25618.75
2018-12-09,24.2,11.0,16.9,80,20,1020.7,0.0,0.0,21.7,30.44,48284.62
2018-12-10,28.4,13.2,20.8,71,24,1020.4,0.0,0.0,17.7,28.15,48307.01
2018-12-11,28.9,15.9,22.8,65,15,1019.3,0.1,1.0,14.1,27.58,48327.74
2018-12-12,30.2,17.0,24.1,61,15,1017.1,0.0,0.0,13.9,27.39,48346.62
2018-12-13,30.4,18.2,24.5,63,21,1015.5,0.1,1.0,14.8,26.78,48363.65
2018-12-14,31.4,17.8,25.0,63,19,1015.8,0.0,0.0,12.1,28.34,47961.72
2018-12-15,32.5,20.0,26.1,59,31,1017.3,0.4,1.0,16.9,26.88,47374.06
2018-12-16,31.5,19.7,24.7,77,45,1017.8,2.6,3.0,12.3,25.51,44103.28
2018-12-17,32.1,21.4,25.7,76,56,1015.6,4.4,4.0,11.1,24.33,39513.58
2018-12-18,31.8,21.3,25.8,72,52,1015.5,6.3,4.0,17.2,25.28,48007.62
2018-12-19,29.2,20.6,24.2,81,93,1015.6,1.2,2.0,11.9,22.14,34798.3
2018-12-20,30.2,21.2,25.3,79,86,1012.7,0.8,2.0,11.1,24.26,37808.37
2018-12-21,31.1,21.2,25.3,74,94,1011.9,0.5,2.0,23.4,21.54,37763.49
2018-12-22,30.4,21.2,25.1,74,85,1011.9,7.6,3.0,11.9,25.14,40581.83
2018-12-23,27.9,20.1,22.9,82,93,1013.2,13.1,15.0,11.3,17.13,30791.31
2018-12-24,24.5,18.2,21.0,88,95,1014.4,10.8,16.0,21.7,16.06,34917.19
2018-12-25,23.2,17.7,19.8,87,84,1015.3,4.3,10.0,18.3,13.04,26751.1
2018-12-26,25.3,16.5,20.2,82,77,1014.1,0.5,2.0,21.7,17.87,34836.01
2018-12-27,26.7,16.6,20.9,82,59,1012.5,1.8,5.0,17.3,24.31,39789.23
2018-12-28,28.0,17.5,21.9,81,46,1011.8,2.7,6.0,12.3,24.88,46593.8
2018-12-29,27.8,17.6,21.7,83,43,1011.3,1.2,5.0,17.4,26.54,42562.18
2018-12-30,30.2,18.2,22.5,80,38,1011.6,0.0,0.0,22.7,29.21,42715.08
2018-12-31,29.8,18.3,22.7,78,39,1012.3,0.0,0.0,21.7,30.14,42709.47
2019-01-01,29.5,19.3,23.7,77,59,1015.0,2.7,9.0,15.9,22.94,46350.15
2019-01-02,29.7,20.0,24.4,79,63,1015.2,6.9,11.0,18.3,22.05,44783.92
2019-01-03,30.9,20.9,25.3,75,68,1013.0,11.4,7.0,19.9,22.81,42876.92
2019-01-04,29.7,20.8,23.3,84,97,1013.8,30.6,18.0,18.0,17.14,22406.63
2019-01-05,24.6,20.1,21.6,89,91,1014.7,15.9,21.0,19.8,13.13,22222.25
2019-01-06,28.3,18.9,22.9,82,61,1014.2,3.8,11.0,16.5,23.09,44526.55
2019-01-07,30.2,20.0,25.1,72,38,1013.7,0.0,0.0,22.9,27.25,47204.43
2019-01-08,31.2,21.1,25.1,75,50,1015.7,3.5,2.0,11.5,24.98,43088.03
2019-01-09,30.3,20.8,24.6,81,31,1014.8,0.1,1.0,18.7,28.74,42847.92
2019-01-10,29.9,20.8,25.2,73,49,1014.4,0.2,2.0,15.5,26.46,46454.65
2019-01-11,29.8,19.6,24.1,79,32,1016.4,1.8,5.0,12.5,26.18,46769.94
2019-01-12,28.8,20.2,23.1,84,54,1016.7,1.2,3.0,19.5,26.21,43708.86
2019-01-13,30.3,19.3,23.3,83,76,1016.3,6.3,5.0,11.9,23.18,45516.86
2019-01-14,29.9,20.5,24.1,83,82,1015.5,7.3,5.0,11.6,22.64,39932.15
2019-01-15,31.3,20.2,24.9,78,70,1015.1,3.1,3.0,16.6,26.73,46143.93
2019-01-16,31.7,21.0,25.3,73,94,1015.6,1.4,3.0,14.5,22.48,37233.67
2019-01-17,30.9,19.9,25.0,75,65,1015.5,0.5,1.0,12.7,24.51,43980.76
2019-01-18,31.1,20.1,24.1,80,39,1015.1,4.7,7.0,15.2,25.78,46130.11
2019-01-19,31.8,20.3,25.0,76,88,1013.0,9.1,6.0,16.3,24.87,43827.66
2019-01-20,30.3,20.4,23.3,85,99,1014.8,12.1,12.0,19.3,21.03,30031.11
2019-01-21,32.4,19.8,24.7,80,72,1015.4,5.4,2.0,15.3,24.57,42522.4
2019-01-22,27.2,21.5,23.8,88,84,1016.8,3.2,6.0,15.5,16.99,30051.43
2019-01-23,29.8,20.7,23.9,84,71,1016.5,2.8,6.0,17.0,25.11,40310.55
2019-01-24,28.2,20.3,23.3,86,92,1015.6,11.0,11.0,16.6,21.38,32164.96
2019-01-25,25.2,18.0,21.7,88,77,1016.0,10.8,10.0,17.3,15.58,34466.55
2019-01-26,27.6,15.0,20.6,82,53,1016.5,3.2,4.0,14.8,24.1,42945.24
2019-01-27,28.9,18.1,23.3,76,49,1016.8,0.8,5.0,15.1,24.1,46340.52
2019-01-28,31.5,20.2,24.9,75,39,1018.0,0.0,0.0,17.6,28.5,46320.91
2019-01-29,31.7,20.0,25.3,73,21,1017.3,0.0,0.0,14.5,27.23,46300.05
2019-01-30,32.3,18.7,25.4,74,36,1015.5,0.0,0.0,15.5,26.22,44240.34
2019-01-31,32.6,16.3,24.4,71,50,1014.5,0.0,0.0,18.5,28.86,46254.72
2019-02-01,33.3,18.1,25.1,64,46,1014.4,0.0,0.0,18.8,30.38,46230.3
2019-02-02,34.5,17.0,25.2,70,13,1014.0,0.0,0.0,20.4,29.57,46204.76
2019-02-03,29.4,21.0,24.1,79,83,1014.7,6.2,8.0,19.4,21.02,36119.06
2019-02-04,21.2,16.5,19.5,91,94,1016.6,43.6,17.0,24.5,10.38,12124.76
2019-02-05,23.1,16.0,18.8,88,91,1016.9,3.2,11.0,21.0,13.61,19842.77
2019-02-06,20.8,16.7,18.1,91,87,1015.4,33.9,14.0,15.8,8.98,24426.8
2019-02-07,23.9,15.5,18.9,87,56,1013.4,0.6,4.0,18.2,20.5,43060.43
2019-02-08,27.7,16.4,20.7,85,48,1013.0,0.0,0.0,16.3,25.84,38828.86
2019-02-09,29.0,16.4,21.6,79,35,1013.5,0.0,0.0,19.6,28.78,40695.58
2019-02-10,30.9,16.5,23.2,76,45,1012.6,0.2,2.0,18.6,27.29,45960.09
2019-02-11,30.3,20.9,25.5,70,70,1012.9,0.3,3.0,20.4,24.38,43200.0
2019-02-12,27.0,20.5,23.6,83,99,1014.4,6.8,12.0,18.6,13.72,18503.99
2019-02-13,20.5,17.2,19.2,90,99,1017.1,2.9,10.0,21.4,6.28,0.0
2019-02-14,23.6,16.0,19.1,86,71,1016.8,0.5,2.0,19.6,13.53,32737.01
2019-02-15,23.4,16.2,19.7,91,87,1011.7,31.0,14.0,16.1,9.02,20049.62
2019-02-16,21.9,17.6,19.4,94,98,1009.7,59.4,22.0,16.4,5.77,0.0
2019-02-17,24.8,18.9,21.1,88,97,1011.2,4.0,16.0,16.6,13.56,20155.27
2019-02-18,26.6,18.1,22.0,84,74,1013.0,1.8,3.0,17.6,20.14,38230.88
2019-02-19,26.5,19.0,22.7,81,45,1012.6,1.8,7.0,26.0,22.84,45572.52
2019-02-20,27.2,19.3,22.2,83,60,1012.8,11.4,9.0,13.6,19.26,33822.81
2019-02-21,26.0,18.3,21.2,88,94,1015.4,13.1,8.0,13.0,15.11,20100.14
2019-02-22,27.6,18.6,22.1,88,78,1016.4,6.6,7.0,10.3,19.47,29207.88
2019-02-23,29.4,18.6,23.8,82,61,1013.8,0.5,3.0,21.5,23.21,38308.66
2019-02-24,29.6,20.5,24.8,79,77,1011.7,0.3,1.0,21.1,23.36,39571.4
2019-02-25,28.6,21.0,24.6,79,87,1011.6,4.0,6.0,16.6,21.93,42990.67
2019-02-26,26.7,19.4,21.6,88,99,1013.3,6.6,14.0,17.4,11.0,5223.23
2019-02-27,24.4,19.5,21.4,87,95,1013.8,12.8,20.0,17.5,15.32,31717.22
2019-02-28,22.4,19.2,20.4,92,99,1014.5,20.2,24.0,14.8,6.69,1549.43
2019-03-01,22.4,18.4,20.2,93,98,1015.4,11.0,18.0,13.8,7.61,8319.07
2019-03-02,25.6,18.1,21.2,89,98,1015.6,7.1,11.0,17.6,15.95,28457.9
2019-03-03,25.9,18.0,20.9,91,93,1015.9,14.5,17.0,13.7,16.92,29258.91
2019-03-04,25.3,17.7,20.9,89,86,1017.0,16.1,8.0,10.8,18.17,32189.15
2019-03-05,26.6,17.5,21.7,84,53,1018.0,3.2,6.0,9.1,20.8,42757.85
2019-03-06,29.2,18.0,22.8,83,56,1017.1,4.3,8.0,12.0,22.9,42730.76
2019-03-07,28.4,19.2,22.9,84,86,1017.1,4.9,5.0,15.6,20.29,37546.83
2019-03-08,28.6,18.9,23.7,78,75,1015.8,0.0,0.0,15.8,23.72,42575.01
2019-03-09,29.3,19.7,24.2,82,57,1015.1,2.8,4.0,7.0,22.27,40450.3
2019-03-10,25.4,19.7,21.6,90,92,1016.3,10.4,15.0,24.0,16.01,29025.43
2019-03-11,23.6,18.8,20.5,90,93,1017.1,9.2,18.0,20.6,11.79,26692.48
2019-03-12,27.7,18.0,21.8,87,83,1015.7,3.1,6.0,12.5,20.06,34135.22
2019-03-13,27.7,19.2,22.8,87,80,1013.8,4.8,7.0,19.4,20.16,42550.09
2019-03-14,26.2,20.2,22.9,85,76,1013.9,3.9,7.0,17.9,18.35,42150.75
2019-03-15,25.0,19.6,21.6,91,97,1015.0,4.3,9.0,13.5,12.83,23116.87
2019-03-16,26.0,19.8,21.9,89,89,1015.2,5.8,18.0,18.9,16.63,36432.26
2019-03-17,26.6,19.7,22.1,89,90,1014.2,14.1,12.0,13.6,14.3,32876.21
2019-03-18,28.1,19.9,23.3,85,84,1012.2,2.5,7.0,19.1,18.99,38775.51
2019-03-19,27.8,20.5,23.2,85,88,1011.1,8.6,12.0,20.9,19.38,39380.36
2019-03-20,24.6,17.9,20.7,88,94,1012.5,1.4,5.0,18.3,14.13,30695.92
2019-03-21,19.3,16.3,18.0,93,95,1014.9,10.4,20.0,21.9,3.53,0.0
2019-03-22,20.9,15.5,18.1,87,86,1017.4,0.8,6.0,21.2,10.95,22075.97
2019-03-23,24.9,15.3,19.4,83,38,1017.5,0.4,3.0,17.3,21.43,42307.32
2019-03-24,25.6,16.4,20.2,88,49,1016.7,0.6,5.0,14.8,20.44,36561.36
2019-03-25,28.1,16.9,21.5,82,50,1014.8,0.0,0.0,14.3,22.59,36368.35
2019-03-26,27.5,16.2,21.0,82,28,1016.3,0.7,5.0,20.1,22.64,42238.15
2019-03-27,25.8,17.0,20.4,86,43,1019.5,1.4,6.0,17.3,20.33,42061.78
2019-03-28,23.3,17.6,19.5,91,74,1021.7,13.9,12.0,20.0,13.8,35055.82
2019-03-29,22.2,16.8,19.0,87,51,1021.8,0.7,5.0,22.5,15.88,37587.58
2019-03-30,24.4,14.9,18.9,86,45,1019.9,0.2,2.0,19.2,21.3,42147.72
2019-03-31,25.4,16.4,19.9,85,65,1017.1,0.0,0.0,17.1,22.14,37943.98
2019-04-01,25.1,17.1,19.8,85,54,1016.4,0.2,2.0,20.8,20.97,40171.13
2019-04-02,26.0,14.8,19.2,87,69,1016.2,0.0,0.0,16.9,21.68,39873.57
2019-04-03,27.0,16.3,20.8,82,75,1013.5,0.0,0.0,9.8,22.26,39499.43
2019-04-04,29.8,17.0,23.1,74,56,1010.7,0.0,0.0,11.0,22.13,41985.29
2019-04-05,29.0,20.5,24.2,76,96,1011.7,0.3,2.0,21.9,18.25,38675.76
2019-04-06,27.9,19.9,22.8,88,97,1015.2,17.4,14.0,13.4,14.83,29496.67
2019-04-07,26.6,20.7,22.5,89,90,1015.7,11.7,17.0,13.7,9.84,17780.68
2019-04-08,21.6,18.4,20.0,93,99,1015.1,17.8,24.0,18.2,5.44,641.62
2019-04-09,20.6,17.2,18.6,94,90,1016.6,9.0,20.0,28.3,7.14,10068.52
2019-04-10,20.3,16.0,18.0,90,74,1017.9,1.2,8.0,17.4,7.99,9243.56
2019-04-11,25.3,16.7,19.9,86,65,1016.7,0.4,3.0,15.3,17.69,37444.17
2019-04-12,26.0,17.6,20.7,86,86,1015.8,0.5,4.0,16.7,18.07,36012.4
2019-04-13,26.6,17.7,21.0,88,88,1016.1,0.1,1.0,17.4,17.9,32652.99
2019-04-14,20.6,17.0,19.2,92,88,1017.0,13.4,11.0,13.9,4.85,7240.59
2019-04-15,26.1,16.4,20.0,90,80,1017.7,1.2,8.0,19.6,17.2,35801.79
2019-04-16,25.3,18.0,20.8,89,69,1015.4,12.8,10.0,14.5,15.17,36867.38
2019-04-17,25.4,16.9,20.4,85,50,1012.8,0.1,1.0,22.3,15.49,32377.48
2019-04-18,24.4,14.7,18.7,86,44,1014.5,0.0,0.0,17.6,20.04,38835.23
2019-04-19,23.6,14.9,18.2,82,42,1015.7,0.0,0.0,8.9,19.71,36392.6
2019-04-20,25.7,13.3,19.5,77,29,1014.9,0.0,0.0,14.8,19.65,39720.46
2019-04-21,27.3,16.4,21.5,78,77,1013.8,0.1,1.0,8.7,18.62,39872.49
2019-04-22,26.6,18.0,21.3,87,81,1014.5,1.0,2.0,11.0,16.62,36289.7
2019-04-23,25.4,19.4,21.0,91,82,1018.1,2.8,7.0,17.8,14.45,32914.22
2019-04-24,26.5,18.9,21.6,88,74,1019.5,0.8,5.0,19.7,15.02,35876.43
2019-04-25,26.7,19.1,21.7,89,81,1019.5,1.2,4.0,15.5,14.93,31966.81
2019-04-26,26.3,19.0,21.6,90,75,1018.5,0.3,3.0,14.0,13.24,29948.85
2019-04-27,27.6,19.0,22.6,80,73,1015.2,0.0,0.0,16.8,17.46,34097.35
2019-04-28,27.1,16.5,21.9,75,65,1012.2,14.0,9.0,24.1,17.32,36792.96
2019-04-29,22.9,14.2,18.3,87,70,1014.6,0.8,6.0,14.0,11.88,33360.49
2019-04-30,24.1,16.7,19.4,84,72,1017.1,0.0,0.0,14.6,17.65,38197.02
2019-05-01,25.2,16.4,19.9,86,94,1016.2,0.0,0.0,10.5,16.14,30699.05
2019-05-02,26.6,17.1,20.9,85,80,1014.4,0.0,0.0,9.9,16.37,34369.57
2019-05-03,26.9,16.8,21.9,80,85,1015.5,0.0,0.0,8.7,16.28,37585.09
2019-05-04,27.6,17.7,21.8,83,83,1017.7,0.0,0.0,13.2,16.5,37344.51
2019-05-05,26.8,16.0,20.9,85,47,1018.4,0.2,1.0,10.6,16.84,37326.35
2019-05-06,26.9,18.2,21.7,86,48,1016.9,3.0,3.0,17.9,14.97,36329.01
2019-05-07,23.2,17.3,19.8,91,88,1017.5,3.8,12.0,20.7,9.3,24732.67
2019-05-08,20.8,16.6,17.9,89,89,1019.9,0.7,4.0,20.2,7.58,11802.82
2019-05-09,21.8,15.1,18.0,89,82,1017.6,0.2,2.0,19.8,9.03,11531.44
2019-05-10,25.9,16.0,20.1,86,88,1014.5,0.2,2.0,13.4,14.21,36140.23
2019-05-11,25.9,17.2,21.2,87,97,1014.0,1.0,2.0,13.7,11.4,23796.77
2019-05-12,26.6,18.1,21.2,88,79,1016.9,3.0,7.0,11.8,13.55,33570.97
2019-05-13,25.6,18.6,20.7,89,87,1019.1,0.0,0.0,18.7,12.03,33905.1
2019-05-14,25.7,17.0,20.1,89,92,1017.1,7.4,11.0,16.3,13.45,29415.98
2019-05-15,21.0,15.5,17.5,86,89,1018.7,1.8,6.0,25.9,10.59,24518.9
2019-05-16,19.9,15.6,17.2,93,84,1020.9,6.0,16.0,20.1,9.69,28177.01
2019-05-17,18.9,16.0,16.8,92,99,1020.3,9.7,22.0,23.8,4.46,4484.4
2019-05-18,20.0,14.9,16.8,89,83,1018.7,12.0,14.0,9.5,7.8,18000.0
2019-05-19,21.9,14.7,17.4,89,66,1017.5,3.5,8.0,12.8,12.65,28809.06
2019-05-20,22.6,15.4,17.7,87,65,1017.3,0.0,0.0,15.2,12.81,31503.2
2019-05-21,24.0,14.1,17.8,83,65,1016.9,0.0,0.0,18.1,16.0,32733.64
2019-05-22,23.6,11.6,17.4,80,40,1016.1,0.0,0.0,10.3,16.84,36810.02
2019-05-23,24.6,14.7,19.0,74,92,1015.0,0.0,0.0,10.7,15.16,34388.55
2019-05-24,20.9,14.4,17.7,87,95,1012.9,4.4,7.0,22.6,8.33,16952.42
2019-05-25,18.1,10.0,13.8,81,29,1017.0,0.0,0.0,23.8,14.6,32333.25
2019-05-26,20.2,11.5,15.2,88,66,1018.7,0.0,0.0,12.9,13.05,36627.82
2019-05-27,24.1,12.0,16.9,76,32,1017.3,0.0,0.0,10.2,16.48,36389.23
2019-05-28,25.3,11.9,18.3,74,35,1015.3,0.0,0.0,20.4,16.22,36409.55
2019-05-29,24.9,14.6,18.8,86,71,1017.6,1.9,9.0,15.6,13.43,36000.0
2019-05-30,25.7,16.9,20.4,84,85,1015.4,0.4,3.0,21.3,12.53,32315.99
2019-05-31,26.0,18.7,21.5,70,55,1012.2,0.6,4.0,25.6,14.15,36113.16
2019-06-01,23.8,17.1,19.5,88,61,1014.4,7.1,7.0,14.7,10.32,33138.31
2019-06-02,21.9,15.3,18.0,93,84,1016.8,3.6,6.0,14.1,7.92,25103.05
2019-06-03,19.1,13.8,16.3,90,75,1019.5,11.3,8.0,11.0,5.45,12697.97
2019-06-04,16.6,11.0,14.0,84,40,1024.8,1.3,4.0,22.1,13.26,36406.54
2019-06-05,17.3,11.5,13.7,89,79,1025.4,0.7,4.0,16.1,8.68,27762.06
2019-06-06,18.7,11.4,14.4,88,70,1023.2,0.0,0.0,15.6,10.38,34718.09
2019-06-07,21.5,9.5,15.0,78,1,1020.8,0.0,0.0,16.5,16.13,36414.03
2019-06-08,21.1,9.6,14.5,80,46,1020.9,0.0,0.0,15.2,15.45,34562.49
2019-06-09,20.1,8.7,13.3,85,12,1023.7,0.0,0.0,17.7,15.84,36415.9
2019-06-10,20.3,10.0,14.5,86,16,1023.5,0.0,0.0,13.1,15.78,36415.73
2019-06-11,22.8,11.5,16.4,83,80,1021.7,0.0,0.0,9.4,14.71,30037.77
2019-06-12,23.8,12.5,17.5,81,59,1021.4,0.0,0.0,13.5,13.06,36134.57
2019-06-13,25.1,12.8,18.7,80,96,1021.7,0.0,0.0,14.3,13.6,35433.79
2019-06-14,25.2,13.9,19.4,75,67,1022.0,0.0,0.0,10.5,13.02,32400.0
2019-06-15,24.6,14.1,19.2,74,25,1022.0,0.0,0.0,10.2,14.86,36404.78
2019-06-16,23.9,15.0,18.7,76,48,1023.0,0.0,0.0,11.8,13.89,36400.77
2019-06-17,22.2,12.2,16.2,88,47,1023.3,0.0,0.0,16.6,13.28,34809.6
2019-06-18,22.8,11.9,16.4,83,76,1021.0,0.0,0.0,10.0,13.01,31744.77
2019-06-19,23.9,11.7,17.1,78,35,1019.9,0.0,0.0,19.6,13.65,36665.13
2019-06-20,21.6,12.8,16.5,84,41,1022.8,0.7,2.0,14.3,11.73,36000.0
2019-06-21,21.4,13.9,16.6,88,75,1026.8,0.4,4.0,17.9,11.19,29173.19
2019-06-22,22.7,14.2,17.2,87,77,1026.7,0.0,0.0,12.5,13.28,30391.78
2019-06-23,23.4,12.8,17.3,78,25,1022.5,0.0,0.0,15.0,14.78,35298.99
2019-06-24,23.3,12.7,17.3,69,1,1017.7,0.0,0.0,16.8,15.67,36631.27
2019-06-25,25.0,14.4,18.7,65,12,1014.4,0.0,0.0,27.0,15.71,36623.42
2019-06-26,26.2,16.2,20.0,68,43,1015.2,0.2,1.0,22.3,13.99,36615.3
2019-06-27,24.2,16.2,19.0,85,65,1019.7,0.9,3.0,15.1,13.42,30742.96
2019-06-28,25.1,16.0,19.6,82,57,1020.5,0.1,1.0,18.7,11.56,30387.88
